word,freq
jovem,1314
normal,1313
opção,1310
determinação,1308
encontrou,1308
registrada,1308
bandeira,1307
fonte,1306
tráfico,1306
vive,1306
sobretudo,1305
doria,1302
internado,1302
médio,1302
movimentação,1302
balanço,1301
consulta,1301
contar,1301
pedem,1301
wikileaks,1300
cobrança,1298
leonardo,1298
câncer,1297
independência,1297
interlocutores,1296
colocado,1294
guimarães,1292
criou,1289
quarto,1289
cima,1288
estudantes,1285
casal,1284
instalação,1284
intervenção,1284
favoráveis,1283
rurais,1283
irregularidade,1282
atitude,1281
marido,1280
enfrenta,1278
dnit,1277
escolas,1276
governar,1275
erros,1274
mário,1274
autos,1273
miguel,1273
cassado,1272
idade,1272
dando,1271
entrevistas,1271
fraudes,1270
semelhante,1270
torres,1270
alvos,1269
tornar,1269
popularidade,1268
aplicação,1267
corregedoria,1267
etapa,1267
indígena,1267
permanência,1267
alagoas,1266
lopes,1266
páginas,1266
propriedade,1266
relatou,1266
encontros,1265
cut,1264
galeria,1264
capitais,1262
but,1260
convênios,1260
perto,1260
divulgar,1259
criticar,1257
critérios,1256
ibge,1256
promotoria,1256
atendimento,1254
advocacia,1251
gabriel,1251
justificar,1251
fiz,1250
integrante,1250
braga,1249
juíza,1249
lindbergh,1249
recentemente,1249
respectivamente,1249
força-tarefa,1248
bancadas,1246
ouvido,1245
empréstimo,1244
cria,1243
desgaste,1243
humberto,1241
president,1241
procurada,1241
utc,1241
acompanhado,1240
trajetória,1240
sampaio,1239
sucessão,1239
termo,1239
colocou,1238
orlando,1238
tamanho,1238
alianças,1237
portos,1236
sofreu,1236
discursos,1235
promete,1235
tarso,1235
equipamentos,1234
integração,1234
acaba,1233
questionada,1233
oeste,1231
entrevistados,1230
carlinhos,1229
crianças,1229
escolher,1229
pronunciamento,1229
próprios,1229
somam,1229
depende,1228
exploração,1228
estará,1227
crescer,1226
cresceu,1226
ramos,1226
ritmo,1225
abastecimento,1224
alternativa,1224
participa,1224
fortes,1223
gutierrez,1223
tesoureiro,1223
palanque,1222
américa,1221
promessa,1221
natal,1220
pensão,1220
faça,1218
rebateu,1218
tido,1218
comportamento,1217
publicou,1215
perillo,1214
melhores,1213
certa,1212
cármen,1211
clientes,1211
eleger,1211
seguiu,1211
corpus,1210
flávio,1209
demanda,1207
meirelles,1207
vaccarezza,1206
direita,1205
marqueteiro,1204
sindical,1204
vinha,1204
participantes,1203
vejo,1202
mista,1201
ex-senador,1200
apresentados,1198
chegada,1198
festa,1198
justificativa,1198
aborto,1197
auditoria,1197
chance,1196
estatais,1196
notas,1195
passo,1194
embargos,1192
peluso,1192
terminou,1192
peso,1191
italiano,1190
habeas,1189
cometeu,1188
dúvidas,1188
usados,1188
prévias,1186
privada,1186
tucana,1185
estimativa,1184
retirar,1183
reeleito,1182
regionais,1182
tratado,1182
militância,1181
derrotado,1180
funciona,1179
sinal,1179
assinatura,1178
destino,1178
nesses,1178
porta,1178
turma,1178
custos,1176
governista,1176
julio,1175
necessária,1174
jeito,1173
agências,1172
vítimas,1172
profissional,1169
ong,1168
critica,1167
ofício,1167
consumo,1166
bruno,1165
original,1165
relatos,1165
atraso,1164
extradição,1164
argumenta,1163
celular,1163
formado,1163
lançamento,1163
senhora,1163
necessárias,1162
promotores,1160
assinou,1159
clarín,1159
prefeituras,1159
secretários,1159
bandeiras,1158
rubens,1158
exatamente,1157
aceita,1156
negociar,1156
analisado,1155
independente,1155
procedimentos,1155
advogada,1154
galvão,1153
definido,1151
admite,1150
melo,1150
básica,1149
determinado,1149
vice-governador,1148
provável,1146
amorim,1144
permanecer,1144
eunício,1141
trazer,1141
levaram,1140
médica,1140
venceu,1140
apresenta,1139
garantia,1138
pmdb-rn,1138
silêncio,1137
pobreza,1136
sbu,1136
ambiental,1135
apontam,1135
armadas,1135
parentes,1135
repórter,1134
salarial,1134
volume,1134
agrária,1133
mérito,1133
vencer,1132
trata-,1131
voz,1131
fundos,1130
membro,1130
missão,1130
sequer,1130
cobrar,1129
meios,1129
comunidade,1128
esplanada,1127
homenagem,1125
relato,1125
peculato,1124
avanço,1123
alvorada,1122
atuais,1122
trabalhou,1121
ilegais,1120
publicitário,1120
apura,1119
bumlai,1119
fórum,1119
retorno,1119
fácil,1116
funcionamento,1115
identificar,1115
monteiro,1115
objeto,1115
apresentadas,1114
itamaraty,1114
renata,1114
hélio,1110
passagem,1110
which,1110
cadeira,1109
supostamente,1109
decidiram,1108
manobra,1107
apoia,1106
prestou,1106
comunicado,1105
diss,1105
formal,1105
vazamento,1104
ampliação,1103
frase,1103
mesmos,1103
desemprego,1102
confusão,1101
inclusão,1101
deixaram,1100
juízo,1099
magalhães,1098
parlamento,1098
encontrado,1096
mar,1096
plateia,1096
terreno,1096
férias,1095
tortura,1095
amazonas,1094
presídio,1094
verde,1094
considerados,1092
passos,1092
bandeirantes,1091
evitou,1091
nogueira,1091
deverão,1090
pré-sal,1089
querer,1089
bezerra,1088
auxiliares,1087
catarina,1087
denunciado,1087
had,1087
exames,1085
natureza,1085
pt-rs,1085
legendas,1083
felipe,1082
general,1082
soube,1082
metropolitana,1081
através,1080
necessários,1080
correios,1079
siemens,1079
deficit,1078
gás,1078
mobilização,1078
montante,1078
amapá,1077
ficam,1077
possui,1077
sabem,1077
esclarecer,1075
pediram,1075
júlio,1074
repercussão,1074
coelho,1073
genro,1073
urgência,1073
validade,1073
ajudou,1072
almoço,1072
dólar,1072
obtidos,1072
hoffmann,1071
bolsonaro,1069
confira,1069
divulgados,1069
trens,1069
chico,1068
requerimentos,1068
garcia,1067
nomeado,1067
seguro,1067
alega,1066
postos,1066
alteração,1063
usa,1063
palestra,1062
paralisação,1062
pimenta,1062
transição,1062
comandar,1061
ex-secretário,1061
leitura,1061
máquina,1061
reserva,1061
graves,1059
suplente,1059
lidera,1058
mantido,1057
usp,1056
gravações,1054
discussões,1052
entenda,1052
guilherme,1049
positivo,1049
florestal,1048
futebol,1048
realmente,1048
multas,1046
ex-ministra,1045
manaus,1045
paraíba,1044
práticas,1043
suspender,1043
positiva,1042
irregular,1041
cpmf,1040
destaque,1040
ideias,1040
afastar,1038
alstom,1038
consórcio,1038
fechou,1038
promovido,1038
picciani,1037
recorde,1037
viana,1037
deflagrada,1036
informar,1036
cálculo,1035
composição,1034
estrangeiros,1033
leite,1033
sai,1033
tarefa,1033
avaliou,1032
católica,1032
afirmação,1031
expansão,1031
núcleo,1031
tesouro,1031
braço,1030
anteontem,1029
assinada,1029
oferta,1029
anunciado,1028
derrubar,1028
geração,1027
estudos,1026
planos,1025
situações,1024
bloqueio,1023
combater,1023
estabilidade,1023
state,1023
ligada,1022
tributária,1022
weber,1022
mandou,1021
negam,1021
despacho,1019
filiado,1019
vir,1019
figura,1017
ribeirão,1017
rossi,1015
inss,1014
muda,1014
pasadena,1014
permanente,1014
viabilizar,1014
alegou,1013
negar,1013
sugeriu,1013
taxas,1013
encaminhado,1012
faixa,1012
gesto,1012
partidários,1012
daquele,1011
justamente,1011
perde,1011
ameaças,1010
ayres,1010
prefeita,1009
totalmente,1008
atua,1007
economista,1007
luis,1007
trabalhando,1006
also,1005
guardian,1005
entretanto,1004
lembra,1004
penais,1004
antigo,1003
concedeu,1003
impede,1002
coutinho,1001
secretaria-geral,1001
recuperar,1e3
convidados,999
gerou,998
ala,997
capaz,997
enviar,997
gerar,997
prévia,995
irão,994
provisórias,994
reais,994
selic,993
licença,992
barusco,991
normas,991
apelo,990
dona,990
envolve,990
nestor,990
pertence,990
véspera,990
defensor,989
elegeu,989
his,989
autoria,988
kátia,988
limites,988
partes,988
ganha,987
indicações,986
promessas,986
culpa,984
government,984
domiciliar,983
freitas,983
equivalente,982
fernandes,982
retomada,982
trimestre,982
europa,981
ocorreram,981
daqui,980
entregues,980
haveria,980
pros,980
recentes,980
recorreu,980
internas,978
pequena,978
potencial,978
azevedo,977
figueiredo,977
norma,977
pedaladas,977
chamados,976
crivella,976
aquisição,975
teor,975
time,975
conhece,974
conter,974
coronel,974
definiu,973
legalidade,973
nuclear,973
dirigente,971
fator,971
depor,970
esperança,970
salvatti,970
impasse,969
sindicais,969
lançou,968
parar,968
posições,968
unanimidade,968
comunicações,967
delegados,967
questionamentos,967
revelado,967
piauí,966
seguido,966
especialistas,965
consumidor,964
alegando,963
empregos,963
mensal,963
tentando,963
integrar,962
pmdb-ap,962
conselheiro,961
correção,961
negativa,961
deram,960
exige,959
metros,958
semiaberto,958
colunista,956
marcha,956
exposição,954
longe,954
vídeos,954
sítio,953
mauro,952
incluir,951
negado,951
parcela,951
acre,950
sinais,950
sustenta,950
explica,949
junior,949
aprovadas,948
decidido,948
exceção,948
quiser,948
registros,948
suborno,948
cândido,947
estádio,947
extremamente,946
particular,946
boca,945
defensores,945
remuneração,945
propor,944
confirma,943
imediata,943
rejeitou,943
venezuela,943
obama,942
barros,941
impedimento,941
princípios,941
fizemos,940
mortos,940
quantidade,940
aérea,939
paulinho,939
industrial,938
revisor,938
igual,937
diferentemente,936
edinho,936
atacar,935
investigada,935
índio,934
filiados,933
finanças,933
auxiliar,932
interpretação,932
revela,932
suspendeu,931
bispo,930
covas,930
drogas,930
sócios,930
credibilidade,929
convidado,928
empate,928
ministerial,928
pacto,928
razões,928
saiba,928
pequeno,927
padre,926
investigadas,925
acm,924
instrumento,924
adiar,923
aeronave,923
linhas,923
provocou,923
corre,921
leste,921
reverter,921
retomar,920
atingir,919
cumpre,919
more,919
recebendo,919
iniciou,918
amplo,916
menores,916
barrar,915
paula,915
agir,914
colégio,914
externa,914
rápido,914
acompanhou,913
conflitos,913
estação,913
durou,911
veículo,910
belém,909
utilizado,909
aumentou,908
conhecer,908
desafio,908
desejo,908
econômicos,908
pronto,908
tiririca,908
variação,908
cometidos,907
populares,907
realizou,907
honra,906
orçamentária,906
comício,905
cobrou,904
democrática,904
organizadores,904
boletim,903
dutra,903
estabelecer,903
recebem,903
relacionados,903
solicitou,903
their,903
vital,903
formada,901
marinho,901
cometido,900
global,899
contexto,898
garante,898
ronaldo,898
chances,897
envio,897
decoro,896
sofrer,896
absoluta,895
acelerar,895
americano,895
supostas,895
palco,894
quadros,894
universal,893
gostaria,892
bruto,891
coração,891
pinto,891
concluir,890
escalão,890
localizado,890
marketing,890
other,890
missa,889
politicamente,889
pressionar,889
condenou,888
apareceu,887
atingiu,887
pensar,886
fab,885
investir,885
alterar,884
aposta,883
entraram,883
demora,881
dever,881
roraima,879
vera,879
been,878
chamar,878
petição,878
assume,877
onda,877
alterações,876
declarado,876
gritos,876
latina,876
consideram,875
gustavo,875
moeda,875
nulos,875
obrigado,875
voo,875
aparecida,874
césar,874
escândalos,874
primeiras,874
reclamou,874
substituição,874
beneficiar,873
briga,873
rumo,873
urna,873
vêm,873
causas,872
diminuir,872
jesus,872
ocupa,872
suficientes,872
superiores,872
usando,872
conselheiros,871
vantagens,871
alfredo,870
impossível,870
recado,870
coragem,869
demandas,869
adotar,868
aéreo,868
conversou,868
prêmio,868
realizados,868
borges,867
exclusivamente,867
áfrica,866
apresentaram,866
passando,866
reivindicações,866
respostas,866
derrubada,865
som,865
entra,864
oferecer,864
privados,864
seleção,864
valdemar,864
aproveitou,863
convencer,862
danos,862
comparecer,861
faixas,861
moral,861
papéis,861
referentes,861
arquivos,860
depósitos,860
incra,860
prazos,860
agente,859
andar,859
cota,858
exame,858
justificou,858
sentimento,858
ligações,857
comentários,856
inteligência,856
aplicada,855
organizações,854
tais,854
atacou,853
exercer,853
interferência,853
normalmente,853
seminário,853
soma,853
adams,852
imediatamente,852
indicados,852
preferência,852
bancário,851
espero,851
comigo,850
disputas,850
metas,850
tomadas,850
vota,849
cem,848
exigência,848
tradicional,848
violação,847
emissora,846
entende,846
evangélicos,845
fluminense,845
indenização,845
transformar,845
avaliam,844
perguntou,844
prerrogativa,844
beneficiários,843
determinar,843
caminhada,842
envolvido,841
fins,841
liberar,841
mineira,841
advocacia-geral,840
ocupou,840
provar,840
câmbio,839
empresarial,839
integra,839
invasão,839
previstos,839
detido,838
mpf,838
states,838
surpresa,838
concorrência,837
consciência,837
delegacia,837
discutido,836
prestados,836
renovação,836
vésperas,836
revelar,835
aviação,834
matarazzo,833
vasconcelos,833
patrus,832
aguardar,830
cair,830
usina,830
antecipada,829
arquivamento,829
brancos,828
choque,828
indecisos,828
meia,828
americana,827
aeronáutica,826
divergências,826
ofensiva,826
parcerias,826
representam,826
antecessor,825
cirurgia,825
embate,824
secretária,824
lançado,823
legitimidade,823
ideológica,822
naquela,822
recebidos,822
sequência,822
repressão,821
saíram,821
tempos,821
anunciada,820
ida,820
sartori,820
acontecendo,818
adesão,818
evidente,818
familiar,818
itens,818
pastas,818
torna,818
cidadãos,817
papuda,817
trás,817
consta,816
continuam,816
filiação,816
joesley,816
rondônia,816
enorme,815
absolvição,814
conhecida,814
dará,814
milhares,813
reforçar,812
convocar,811
cumpriu,811
consegue,810
efetivamente,810
about,808
breve,808
preocupado,808
foster,807
obrigação,806
causou,805
convênio,805
critério,805
coloca,804
fiéis,804
barra,803
escrito,803
graças,803
insatisfação,803
preferiu,803
sabemos,803
tribuna,803
antiga,802
confirmada,801
declarar,801
sírio-libanês,801
copacabana,800
financiar,800
prejudicar,800
questiona,800
superfaturamento,799
achar,798
envolvidas,798
nessas,798
barbalho,797
privadas,797
rápida,797
armas,796
defendendo,796
sao,796
assinar,795
avançar,795
donadon,795
aparecem,794
cotado,794
irmã,794
mantida,794
posteriormente,794
atendeu,793
endereço,793
habitantes,792
rito,792
aníbal,791
civis,791
claudio,791
extra,791
leniência,791
licenciado,791
títulos,791
errado,790
requião,790
chamadas,789
conseguiram,789
portal,789
identificação,788
comente,787
marisa,787
pré-candidatos,787
valer,787
irmãos,786
aproximação,785
cooperação,785
ilícito,785
indicam,785
mortes,785
reis,785
revelações,785
anteriormente,784
conferência,784
decide,784
participado,784
sustentabilidade,783
motorista,781
corrente,780
iniciar,780
apurações,779
desembargadores,779
econômicas,779
gay,779
passagens,779
recusou,779
confederação,778
cuba,778
mensais,778
procurar,778
were,777
concessões,776
índices,776
reconhece,776
fogo,775
jbs,775
participam,775
virar,774
andrea,773
cidadania,773
gestões,773
onu,773
subir,773
daí,772
fechada,772
certamente,771
regulamentação,771
patamar,770
providências,770
sindicatos,770
aumenta,769
coaf,769
convicção,769
exteriores,769
pudesse,769
lembrar,768
obtido,768
ora,768
praia,768
apoiadores,766
citando,766
documentação,766
elogiou,766
integral,766
morais,766
casamento,765
adotado,764
alunos,764
anular,764
carioca,764
desviado,764
evolução,764
financeiros,764
monde,764
pmdb-rr,764
relacionamento,764
comandada,762
denunciados,762
aluguel,761
cptm,761
olhar,761
cuidado,760
reagiu,760
desistiu,759
fila,759
portaria,759
pressões,759
relatoria,759
nação,758
piso,758
seguranças,758
agripino,757
nasceu,757
assistência,756
condenações,756
marcou,756
they,756
utilização,756
alimentação,755
dezenas,755
fontes,755
atinge,754
comerciais,754
décadas,754
permitiu,754
rapidamente,754
freire,753
pequenos,753
trabalhador,753
antecipar,752
basta,752
cezar,752
colaborar,752
fiesp,752
renunciou,752
supostos,751
beneficiado,750
doença,750
redação,750
respeitar,749
tensão,749
tentaram,749
end,748
erundina,747
inocência,747
prestado,747
restante,747
prejuízos,746
votada,746
cadastro,745
finais,745
luciano,745
reta,745
superintendência,745
concedida,744
repetiu,744
there,743
visitas,743
firmado,742
maurício,742
tentam,742
carlo,741
consultor,741
demarcação,741
impunidade,741
reduz,741
assista,740
reconhecer,740
resultou,740
visitou,740
continuará,739
inconstitucional,739
ler,739
testemunha,739
destinado,738
engenheiro,738
israel,738
propôs,738
apontar,737
café,737
estuda,737
histórica,737
minuto,737
posicionamento,737
trouxe,737
destaca,736
rompimento,736
considerando,735
fruto,735
miséria,735
proibição,735
pronunciar,735
segundos,735
transmissão,735
aeroportos,734
defendido,734
específico,734
sudeste,734
aceleração,733
aguarda,733
memória,733
reconhecimento,733
sbm,733
superavit,733
vila,733
cadeiras,732
externo,732
perspectiva,732
proíbe,732
questionar,732
fatores,731
partidárias,731
propõe,731
cesar,730
chinaglia,730
proteger,730
tratou,730
arthur,729
cade,729
continuou,729
definida,729
perícia,729
secretário-geral,729
segredo,729
sites,729
solicitação,729
delgado,728
contrária,727
controlar,727
define,727
minimizou,727
olha,727
oposicionistas,727
sigilos,727
tramita,727
transferido,727
velório,727
criticado,726
menção,725
ofereceu,725
rival,725
discute,724
termina,724
controladoria-geral,723
fgv,723
instâncias,723
lobby,723
manifesto,723
sofre,723
vieram,723
tirou,722
ocupação,721
preservar,721
abertas,720
debater,720
foreign,720
anual,719
assassinato,719
devolver,719
raupp,719
apoiou,718
saldo,718
trocar,718
adiamento,717
matérias,717
estudante,716
fique,716
telefônicas,716
tiros,716
aldo,715
recuo,715
encerrar,714
acórdão,713
discursou,713
passam,713
atrair,712
concurso,711
eliseu,711
liberado,711
luiza,711
ranking,711
renunciar,711
concedido,710
dentre,710
estilo,709
substituir,709
aprova,708
identidade,708
alimentos,707
cai,707
domingos,707
podia,707
ilícitos,706
-mails,706
ongs,706
defesas,705
julgados,705
secreta,705
extrema,704
laudo,704
sindicância,704
contratada,703
faculdade,703
pagot,703
previstas,703
socialista,702
-terra,702
goiânia,701
inteiro,701
feliz,700
secretarias,700
textos,700
marinha,698
portas,698
alternativas,697
azeredo,697
censura,697
estável,697
excelência,697
formalmente,697
temporária,697
usadas,697
curto,696
impressão,696
valorização,696
donos,695
apoiado,694
consequências,694
física,694
bergamo,693
falso,693
gerente,693
pagas,693
afif,692
cabo,692
coalizão,692
confirmar,692
mora,692
record,692
cuidar,691
deixando,691
nisso,691
seca,691
amor,690
professora,690
agiu,689
falei,689
padrão,689
programação,689
bastos,688
